,0,1,2
2576,"[19.24660725229904, -98.91261159582325]","[19.53511504704348, -98.97984672757082]",4382
2577,"[19.24660725229904, -98.91261159582325]","[19.250817894650115, -99.25583556469013]",5692
2578,"[19.24660725229904, -98.91261159582325]","[19.43308341504041, -99.33368387654899]",5830
2579,"[19.24660725229904, -98.91261159582325]","[19.38101255009176, -99.19348543899147]",4071
2580,"[19.24660725229904, -98.91261159582325]","[19.40159581833263, -99.13649229548915]",3694
2581,"[19.24660725229904, -98.91261159582325]","[19.299795680691915, -99.19771371374877]",4254
2582,"[19.24660725229904, -98.91261159582325]","[19.373737396301504, -99.21457092202904]",4638
2583,"[19.24660725229904, -98.91261159582325]","[19.33954768146602, -99.37505054799445]",7122
2584,"[19.24660725229904, -98.91261159582325]","[19.468374993447767, -99.33004489823131]",6808
2585,"[19.24660725229904, -98.91261159582325]","[19.373907586588626, -98.9863277974932]",2707
2586,"[19.24660725229904, -98.91261159582325]","[19.31523404548342, -98.92532990607914]",2168
2587,"[19.24660725229904, -98.91261159582325]","[19.212677047683112, -99.302143970052]",6909
2588,"[19.24660725229904, -98.91261159582325]","[19.218224670083124, -98.9957387869367]",1954
2589,"[19.24660725229904, -98.91261159582325]","[19.57736498006908, -99.07914036065755]",5271
2590,"[19.24660725229904, -98.91261159582325]","[19.573237731013197, -99.13951920436632]",6483
2591,"[19.24660725229904, -98.91261159582325]","[19.541044713648574, -99.21832894438758]",5289
2592,"[19.24660725229904, -98.91261159582325]","[19.328139833987972, -99.26328027892764]",5376
2593,"[19.24660725229904, -98.91261159582325]","[19.260036669744057, -99.39534166191987]",7184
2594,"[19.24660725229904, -98.91261159582325]","[19.576540463402644, -99.28658210802875]",6887
2595,"[19.24660725229904, -98.91261159582325]","[19.238716305928236, -98.8937882130366]",867
2596,"[19.24660725229904, -98.91261159582325]","[19.465912208007513, -99.39932426541715]",7440
2597,"[19.24660725229904, -98.91261159582325]","[19.431952396894207, -99.11159226862561]",3642
2598,"[19.24660725229904, -98.91261159582325]","[19.293661871392363, -99.29865490593097]",6038
2599,"[19.24660725229904, -98.91261159582325]","[19.3065061616201, -99.39325293491389]",5888
2600,"[19.24660725229904, -98.91261159582325]","[19.262283454737926, -99.0840595002207]",3014
2601,"[19.24660725229904, -98.91261159582325]","[19.267786613473948, -99.28242028807253]",6051
2602,"[19.24660725229904, -98.91261159582325]","[19.328031981687346, -99.21520730064226]",4408
2603,"[19.24660725229904, -98.91261159582325]","[19.306508838764096, -99.14526157993895]",4091
2604,"[19.24660725229904, -98.91261159582325]","[19.33869584784552, -98.99391380497931]",2442
2605,"[19.24660725229904, -98.91261159582325]","[19.495324153398418, -99.20701076318234]",5008
2606,"[19.24660725229904, -98.91261159582325]","[19.483650773936038, -99.35386434085099]",6552
2607,"[19.24660725229904, -98.91261159582325]","[19.485792124760632, -98.98047408784863]",3604
2608,"[19.24660725229904, -98.91261159582325]","[19.474512134238832, -99.38042490106275]",7259
2609,"[19.24660725229904, -98.91261159582325]","[19.226021457671923, -99.06484388336412]",3592
2610,"[19.216767628615436, -99.20382009440948]","[19.24366307743769, -99.37410378989058]",4383
2611,"[19.216767628615436, -99.20382009440948]","[19.230187704759373, -99.19245863465683]",687
2612,"[19.216767628615436, -99.20382009440948]","[19.288005908707827, -99.13134020603029]",2620
2613,"[19.216767628615436, -99.20382009440948]","[19.31276644796084, -99.25649244905321]",3483
2614,"[19.216767628615436, -99.20382009440948]","[19.54353502594405, -99.15314941659909]",5404
2615,"[19.216767628615436, -99.20382009440948]","[19.443585462844418, -99.19964300755342]",4014
2616,"[19.216767628615436, -99.20382009440948]","[19.400198487232096, -99.253841107874]",4084
2617,"[19.216767628615436, -99.20382009440948]","[19.210003017001746, -99.37239974791837]",4992
2618,"[19.216767628615436, -99.20382009440948]","[19.371642414581164, -99.2880756962674]",4093
2619,"[19.216767628615436, -99.20382009440948]","[19.513652688390795, -99.42268188847717]",6200
2620,"[19.216767628615436, -99.20382009440948]","[19.394717011022145, -99.06394165309631]",4033
2621,"[19.216767628615436, -99.20382009440948]","[19.533143078706075, -99.24848762553006]",5013
2622,"[19.216767628615436, -99.20382009440948]","[19.32225543254924, -99.16119649805853]",2909
2623,"[19.216767628615436, -99.20382009440948]","[19.283233143613977, -99.38244708305169]",4446
2624,"[19.216767628615436, -99.20382009440948]","[19.21726790349794, -99.32291114051043]",1469
2625,"[19.216767628615436, -99.20382009440948]","[19.576890751979587, -99.05542416734598]",5839
2626,"[19.216767628615436, -99.20382009440948]","[19.52439810239925, -99.27650785811961]",4469
2627,"[19.216767628615436, -99.20382009440948]","[19.224898463487445, -99.24117238947034]",915
2628,"[19.216767628615436, -99.20382009440948]","[19.34732888152316, -99.26713604804236]",3369
2629,"[19.216767628615436, -99.20382009440948]","[19.28635405427697, -99.01378764315798]",3924
2630,"[19.216767628615436, -99.20382009440948]","[19.53511504704348, -98.97984672757082]",6096
2631,"[19.216767628615436, -99.20382009440948]","[19.250817894650115, -99.25583556469013]",1166
2632,"[19.216767628615436, -99.20382009440948]","[19.43308341504041, -99.33368387654899]",4724
2633,"[19.216767628615436, -99.20382009440948]","[19.38101255009176, -99.19348543899147]",3405
2634,"[19.216767628615436, -99.20382009440948]","[19.40159581833263, -99.13649229548915]",3081
2635,"[19.216767628615436, -99.20382009440948]","[19.299795680691915, -99.19771371374877]",2551
2636,"[19.216767628615436, -99.20382009440948]","[19.373737396301504, -99.21457092202904]",3610
2637,"[19.216767628615436, -99.20382009440948]","[19.33954768146602, -99.37505054799445]",5580
2638,"[19.216767628615436, -99.20382009440948]","[19.468374993447767, -99.33004489823131]",5666
2639,"[19.216767628615436, -99.20382009440948]","[19.373907586588626, -98.9863277974932]",4950
2640,"[19.216767628615436, -99.20382009440948]","[19.31523404548342, -98.92532990607914]",5726
2641,"[19.216767628615436, -99.20382009440948]","[19.212677047683112, -99.302143970052]",1441
2642,"[19.216767628615436, -99.20382009440948]","[19.218224670083124, -98.9957387869367]",5539
2643,"[19.216767628615436, -99.20382009440948]","[19.57736498006908, -99.07914036065755]",6500
2644,"[19.216767628615436, -99.20382009440948]","[19.573237731013197, -99.13951920436632]",6608
2645,"[19.216767628615436, -99.20382009440948]","[19.541044713648574, -99.21832894438758]",4518
2646,"[19.216767628615436, -99.20382009440948]","[19.328139833987972, -99.26328027892764]",3834
2647,"[19.216767628615436, -99.20382009440948]","[19.260036669744057, -99.39534166191987]",5641
2648,"[19.216767628615436, -99.20382009440948]","[19.576540463402644, -99.28658210802875]",5929
2649,"[19.216767628615436, -99.20382009440948]","[19.238716305928236, -98.8937882130366]",5880
2650,"[19.216767628615436, -99.20382009440948]","[19.465912208007513, -99.39932426541715]",6333
2651,"[19.216767628615436, -99.20382009440948]","[19.431952396894207, -99.11159226862561]",4073
2652,"[19.216767628615436, -99.20382009440948]","[19.293661871392363, -99.29865490593097]",4496
2653,"[19.216767628615436, -99.20382009440948]","[19.3065061616201, -99.39325293491389]",4346
2654,"[19.216767628615436, -99.20382009440948]","[19.262283454737926, -99.0840595002207]",3609
2655,"[19.216767628615436, -99.20382009440948]","[19.267786613473948, -99.28242028807253]",3904
2656,"[19.216767628615436, -99.20382009440948]","[19.328031981687346, -99.21520730064226]",2866
2657,"[19.216767628615436, -99.20382009440948]","[19.306508838764096, -99.14526157993895]",2436
2658,"[19.216767628615436, -99.20382009440948]","[19.33869584784552, -98.99391380497931]",4708
2659,"[19.216767628615436, -99.20382009440948]","[19.495324153398418, -99.20701076318234]",4516
2660,"[19.216767628615436, -99.20382009440948]","[19.483650773936038, -99.35386434085099]",5410
2661,"[19.216767628615436, -99.20382009440948]","[19.485792124760632, -98.98047408784863]",5412
2662,"[19.216767628615436, -99.20382009440948]","[19.474512134238832, -99.38042490106275]",6117
2663,"[19.216767628615436, -99.20382009440948]","[19.226021457671923, -99.06484388336412]",4493
2664,"[19.24366307743769, -99.37410378989058]","[19.230187704759373, -99.19245863465683]",687
2665,"[19.24366307743769, -99.37410378989058]","[19.288005908707827, -99.13134020603029]",2894
2666,"[19.24366307743769, -99.37410378989058]","[19.31276644796084, -99.25649244905321]",3003
2667,"[19.24366307743769, -99.37410378989058]","[19.54353502594405, -99.15314941659909]",4076
2668,"[19.24366307743769, -99.37410378989058]","[19.443585462844418, -99.19964300755342]",2662
2669,"[19.24366307743769, -99.37410378989058]","[19.400198487232096, -99.253841107874]",2112
2670,"[19.24366307743769, -99.37410378989058]","[19.210003017001746, -99.37239974791837]",1875
2671,"[19.24366307743769, -99.37410378989058]","[19.371642414581164, -99.2880756962674]",1993
2672,"[19.24366307743769, -99.37410378989058]","[19.513652688390795, -99.42268188847717]",3652
2673,"[19.24366307743769, -99.37410378989058]","[19.394717011022145, -99.06394165309631]",3703
2674,"[19.24366307743769, -99.37410378989058]","[19.533143078706075, -99.24848762553006]",3045
2675,"[19.24366307743769, -99.37410378989058]","[19.32225543254924, -99.16119649805853]",3020
2676,"[19.24366307743769, -99.37410378989058]","[19.283233143613977, -99.38244708305169]",419
2677,"[19.24366307743769, -99.37410378989058]","[19.21726790349794, -99.32291114051043]",2978
2678,"[19.24366307743769, -99.37410378989058]","[19.576890751979587, -99.05542416734598]",4704
2679,"[19.24366307743769, -99.37410378989058]","[19.52439810239925, -99.27650785811961]",2405
2680,"[19.24366307743769, -99.37410378989058]","[19.224898463487445, -99.24117238947034]",3863
2681,"[19.24366307743769, -99.37410378989058]","[19.34732888152316, -99.26713604804236]",1903
2682,"[19.24366307743769, -99.37410378989058]","[19.28635405427697, -99.01378764315798]",4334
2683,"[19.24366307743769, -99.37410378989058]","[19.53511504704348, -98.97984672757082]",5767
2684,"[19.24366307743769, -99.37410378989058]","[19.250817894650115, -99.25583556469013]",3854
2685,"[19.24366307743769, -99.37410378989058]","[19.43308341504041, -99.33368387654899]",2176
2686,"[19.24366307743769, -99.37410378989058]","[19.38101255009176, -99.19348543899147]",2706
2687,"[19.24366307743769, -99.37410378989058]","[19.40159581833263, -99.13649229548915]",3212
2688,"[19.24366307743769, -99.37410378989058]","[19.299795680691915, -99.19771371374877]",2364
2689,"[19.24366307743769, -99.37410378989058]","[19.373737396301504, -99.21457092202904]",2970
2690,"[19.24366307743769, -99.37410378989058]","[19.33954768146602, -99.37505054799445]",2210
2691,"[19.24366307743769, -99.37410378989058]","[19.468374993447767, -99.33004489823131]",3118
2692,"[19.24366307743769, -99.37410378989058]","[19.373907586588626, -98.9863277974932]",4682
2693,"[19.24366307743769, -99.37410378989058]","[19.31523404548342, -98.92532990607914]",5449
2694,"[19.24366307743769, -99.37410378989058]","[19.212677047683112, -99.302143970052]",3013
2695,"[19.24366307743769, -99.37410378989058]","[19.218224670083124, -98.9957387869367]",5948
2696,"[19.24366307743769, -99.37410378989058]","[19.57736498006908, -99.07914036065755]",5365
2697,"[19.24366307743769, -99.37410378989058]","[19.573237731013197, -99.13951920436632]",5079
2698,"[19.24366307743769, -99.37410378989058]","[19.541044713648574, -99.21832894438758]",3149
2699,"[19.24366307743769, -99.37410378989058]","[19.328139833987972, -99.26328027892764]",2682
2700,"[19.24366307743769, -99.37410378989058]","[19.260036669744057, -99.39534166191987]",1614
2701,"[19.24366307743769, -99.37410378989058]","[19.576540463402644, -99.28658210802875]",3699
2702,"[19.24366307743769, -99.37410378989058]","[19.238716305928236, -98.8937882130366]",5631
2703,"[19.24366307743769, -99.37410378989058]","[19.465912208007513, -99.39932426541715]",3785
2704,"[19.24366307743769, -99.37410378989058]","[19.431952396894207, -99.11159226862561]",3744
2705,"[19.24366307743769, -99.37410378989058]","[19.293661871392363, -99.29865490593097]",1953
2706,"[19.24366307743769, -99.37410378989058]","[19.3065061616201, -99.39325293491389]",963
2707,"[19.24366307743769, -99.37410378989058]","[19.262283454737926, -99.0840595002207]",4018
2708,"[19.24366307743769, -99.37410378989058]","[19.267786613473948, -99.28242028807253]",3780
2709,"[19.24366307743769, -99.37410378989058]","[19.328031981687346, -99.21520730064226]",2247
2710,"[19.24366307743769, -99.37410378989058]","[19.306508838764096, -99.14526157993895]",2957
2711,"[19.24366307743769, -99.37410378989058]","[19.33869584784552, -98.99391380497931]",4740
2712,"[19.24366307743769, -99.37410378989058]","[19.495324153398418, -99.20701076318234]",3166
2713,"[19.24366307743769, -99.37410378989058]","[19.483650773936038, -99.35386434085099]",2862
2714,"[19.24366307743769, -99.37410378989058]","[19.485792124760632, -98.98047408784863]",5082
2715,"[19.24366307743769, -99.37410378989058]","[19.474512134238832, -99.38042490106275]",3569
2716,"[19.24366307743769, -99.37410378989058]","[19.226021457671923, -99.06484388336412]",4902
2717,"[19.230187704759373, -99.19245863465683]","[19.288005908707827, -99.13134020603029]",2894
2718,"[19.230187704759373, -99.19245863465683]","[19.31276644796084, -99.25649244905321]",3003
2719,"[19.230187704759373, -99.19245863465683]","[19.54353502594405, -99.15314941659909]",4076
2720,"[19.230187704759373, -99.19245863465683]","[19.443585462844418, -99.19964300755342]",3451
2721,"[19.230187704759373, -99.19245863465683]","[19.400198487232096, -99.253841107874]",3522
2722,"[19.230187704759373, -99.19245863465683]","[19.210003017001746, -99.37239974791837]",5397
2723,"[19.230187704759373, -99.19245863465683]","[19.371642414581164, -99.2880756962674]",3531
2724,"[19.230187704759373, -99.19245863465683]","[19.513652688390795, -99.42268188847717]",5638
2725,"[19.230187704759373, -99.19245863465683]","[19.394717011022145, -99.06394165309631]",3526
2726,"[19.230187704759373, -99.19245863465683]","[19.533143078706075, -99.24848762553006]",4451
2727,"[19.230187704759373, -99.19245863465683]","[19.32225543254924, -99.16119649805853]",2402
2728,"[19.230187704759373, -99.19245863465683]","[19.283233143613977, -99.38244708305169]",3884
2729,"[19.230187704759373, -99.19245863465683]","[19.21726790349794, -99.32291114051043]",1873
2730,"[19.230187704759373, -99.19245863465683]","[19.576890751979587, -99.05542416734598]",5332
2731,"[19.230187704759373, -99.19245863465683]","[19.52439810239925, -99.27650785811961]",3903
2732,"[19.230187704759373, -99.19245863465683]","[19.224898463487445, -99.24117238947034]",1235
2733,"[19.230187704759373, -99.19245863465683]","[19.34732888152316, -99.26713604804236]",2806
2734,"[19.230187704759373, -99.19245863465683]","[19.28635405427697, -99.01378764315798]",3417
2735,"[19.230187704759373, -99.19245863465683]","[19.53511504704348, -98.97984672757082]",5589
2736,"[19.230187704759373, -99.19245863465683]","[19.250817894650115, -99.25583556469013]",1417
2737,"[19.230187704759373, -99.19245863465683]","[19.43308341504041, -99.33368387654899]",4162
